Expiration Date,Policy Number,Effective Date,Policy Term,Customer _ Firm Name,"Customer _ Last name, First name",Company,Company Type,Cust #,First Named Insured's City,First Named Insured's State,Writing Company,Company Underwriter,Policy Notation,Policy Status,Policy Type Short Name,Policy Type,Policy Description,Bill Method,Total Cost,Full Term Premium,Policy Executive,Policy Representative,Policy Broker,Policy Division,Policy Branch,Policy Department,Policy Group,Lines of Business,Customer Contact Name,Customer Contact Residence,Customer Contact Business,Customer Contact E-mail,Customer Contact Cell,Business with Agency,Add'l Policy Exec 1,Add'l Policy Exec 2,Add'l Policy Rep 1,Add'l Policy Rep 2,Policy Sales Center Rep 1,Policy Sales Center Rep 2,Policy Id
8/17/2021,657054861,8/17/2020,08/17/2020 - 08/17/2021,,"Halvorson, Veta",Jenkins-Fay,Insurance,33176,JACKSONVILLE,FL,ASI Preferred,,,Renewed,HOME,Homeowners,311 W Ashley St #1705,Direct bill,330.08,458,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Ritchie, Mitchell ",,(904)3876100 Ext:,mitchellritchie@bellsouth.net  mitchs.ritchie@gmail.com   mitch@attorneyritchie.com,(904)8851623 Ext:,P,,,,,,,ec7147a5-203c-4225-b922-5747e96dfa3f
8/17/2021,223925351,8/17/2020,08/17/2020 - 08/17/2021,,"Halvorson, Veta",Jenkins-Fay,Insurance,33176,JACKSONVILLE,FL,ASI Preferred,,,Renewed,HOME,Homeowners,311 W Ashley St #1503,Direct bill,330.08,458,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Ritchie, Mitchell ",,(904)3876100 Ext:,mitchellritchie@bellsouth.net  mitchs.ritchie@gmail.com   mitch@attorneyritchie.com,(904)8851623 Ext:,P,,,,,,,95627ad6-42c0-4de5-89ca-17ee8f21a591
8/17/2021,618323286,8/17/2020,08/17/2020 - 08/17/2021,,"Halvorson, Veta",Jenkins-Fay,Insurance,33176,JACKSONVILLE,FL,ASI Preferred,,,Renewed,HOME,Homeowners,311 W Ashley St #311,Direct bill,330.08,458,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Ritchie, Mitchell ",,(904)3876100 Ext:,mitchellritchie@bellsouth.net  mitchs.ritchie@gmail.com   mitch@attorneyritchie.com,(904)8851623 Ext:,P,,,,,,,7eff684e-32e5-45cf-946c-4e774fe7d122
8/17/2021,9057161531,8/17/2020,08/17/2020 - 08/17/2021,"St. Paul Missionary Baptist Church Of Jacksonville, Inc. ","Skiles, Luba",Parker-Daniel,Brokerage,630,Jacksonville,FL,Western World Insurance Co,,,Renewed,PROP,Commercial Property,,Agency bill,9628.3,0,"Newmes, Laurie",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,PROP,Cynthia Smalls,,(904)7687112 Ext:,finance@spmbcjax.org,,C,,,,,,,6323c843-44af-4429-8e60-7e0dd90fa4de
8/17/2021,26734611,8/17/2020,08/17/2020 - 08/17/2021,,"Collier, Dion",Boehm Group,Insurance,7912,JACKSONVILLE,FL,Safeco Insurance Company of Illinois,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,2065.1,2065.1,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Maruniak, Donna ",,(904)3811281 Ext:,donnamaruniak@gmail.com,(904)6550651 Ext:,P,,,,,,,4b36ae72-aedb-44b0-9eb7-cb562575598c
8/17/2021,7760260655,8/17/2020,08/17/2020 - 08/17/2021,,"Ullrich, Michele","Braun, Bartell and Bergstrom",Insurance,11559,Jacksonville,FL,Universal P&C Ins Co,,Premium Finance,Renewed,HOME,Homeowners,2229 W 15th St  10133282 Atlas,Direct bill,2361,2388,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Henry, Julia ",(048)4689851 Ext:,,,,P,,,,,,,e5dc5b48-5522-476f-8da9-a2b4af246af5
8/17/2021,9.71E+13,8/17/2020,08/17/2020 - 08/17/2021,,"Conn, Bernie","Braun, Bartell and Bergstrom",Insurance,19488,Jacksonville,FL,Universal P&C Ins Co,,Premium Finance,Renewed,HOME,Homeowners,7354 Wakefield Ave,Direct bill,1890,1917,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Hicks, Donald ",,(904)6201985 Ext:,,(904)3148862 Ext:,P,,,,,,,60eb743b-05be-40e9-8211-67c42186dc07
8/17/2021,7.44E+13,8/17/2020,08/17/2020 - 08/17/2021,,"Lowe, Nathanial","Braun, Bartell and Bergstrom",Insurance,31446,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,1530 W 19th St 32209,Direct bill,729,0,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Brownlee, Shontea ",(584)4068124 Ext:,,,,P,,,,,,,3943c6a4-270d-4319-94f4-f1519ec24ec8
8/17/2021,82713471470,2/17/2021,02/17/2021 - 08/17/2021,,"Macejkovic, Daniel","Huel, Feil and Skiles",Insurance,32122,Jacksonville,FL,Nationwide Insurance Co of America,,,Renewed,AUTOP,Private Passenger Auto,UM rejected,Direct bill,1026.75,747.29,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Mendoza, Luis ",(563)5632658 Ext:,,no email,(904)5200114 Ext:,P,,,,,,,56a5a9e9-46a1-40e1-b889-0d2f657c0cf9
8/17/2021,79502765431,8/17/2020,08/17/2020 - 08/17/2021,,"Stoltenberg, Humberto","Braun, Bartell and Bergstrom",Insurance,7769,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,3902 Moncrief Rd.,Direct bill,960,987,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,Bobbie Jean Burch(daughter),,,,,P,,,,,,,ca05a265-adb2-402d-ab67-16309f8d4430
8/17/2021,158004975,2/17/2021,02/17/2021 - 08/17/2021,,"Murray, Malvina",Dach-Mosciski,Insurance,34065,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,541,541,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Walters, Eric ",(403)5378503 Ext:,,,,,,,,,,,4848ec5d-2f33-47f6-bd3f-701f43872d74
8/17/2021,1734508,2/17/2021,02/17/2021 - 08/17/2021,,"Dare, Illa",Dach-Mosciski,Insurance,29564,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1877,1877,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"NEAL, WARREN ",(566)8025788 Ext:,,,,P,,,,,,,dc9c76f3-d1dc-4520-afa9-4df486dac9ef
8/17/2021,8.67E+11,8/17/2020,08/17/2020 - 08/17/2021,,"Nicolas, Bobbye",Breitenberg and Sons,Brokerage,13861,Jacksonville,FL,Lloyds of London,,,Renewed,DFIRE,Dwelling Fire,7225&7227 Rutledge Pearson Dr,Agency bill,1578.05,0,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Austin, Otis ",(071)2518277 Ext:,,austin.otis@prodigy.net,(904)9828732 Ext:,P,,,,,,,fa66d13a-6dd4-4484-9272-4f9526c9f398
8/17/2021,3328421230,8/17/2020,08/17/2020 - 08/17/2021,,"Harris, Guadalupe",Breitenberg and Sons,Brokerage,11993,Jacksonville,FL,Lloyds of London,,,Renewed,HOME,Homeowners,534 Long Branch Blvd Jax 32206,Agency bill,644.6,644.6,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Garvin, Alton L.",(237)0851729 Ext:,,,,P,,,Agency,,,,92f39187-265c-4d32-ba63-e1d0a4dee4bb
8/18/2021,796435529,2/18/2021,02/18/2021 - 08/18/2021,,"Smitham, Krystin",Dach-Mosciski,Insurance,19346,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1155,1155,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,Gar Address:12871 Ellis Island Dr Jax FL 32224,,,,,P,,,,,,,29b53d3c-73b6-44e3-a33f-4f020c715b17
8/18/2021,9.65E+11,8/18/2020,08/18/2020 - 08/18/2021,,"Littel, Andrew","Huel, Feil and Skiles",Insurance,21156,Jacksonville,FL,Nationwide Mutual Insurance Company,,,Renewed,HOME,Homeowners,3973 Alhambra Dr W,Direct bill,2417.97,2417.97,"Alexander, John","Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,Billie Nimnicht,,,bnimnicht@me.com,(904)6128750 Ext:,"P, C",,,,,,,7f6ddd21-bf68-46fd-bee7-b2d56ac339a9
8/18/2021,6.10E+12,8/18/2020,08/18/2020 - 08/18/2021,,"Littel, Andrew","Huel, Feil and Skiles",Insurance,21156,JACKSONVILLE,FL,Depositors Insurance Company,,,Renewed,BOAT,Watercraft (small boat),,Direct bill,877.67,877.67,"Alexander, John","Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,BOAT,Billie Nimnicht,,,bnimnicht@me.com,(904)6128750 Ext:,"P, C",,,,,,,cf70f5f5-d7f4-4e54-b731-8745c5c4629e
8/18/2021,60613806,8/18/2020,08/18/2020 - 08/18/2021,,"Romaguera, Edward",Boehm Group,Insurance,1128,JACKSONVILLE,FL,Safeco Insurance Company of Illinois,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,4961.48,4818.2,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Bennett, Rodney ",(411)2276208 Ext:,(904)2604705 Ext:,rodney.bennett@coreandmain.com,(904)7593187 Ext:,P,,,,,,,19be43de-40e3-4c5f-a76e-c57df4d3cebc
8/18/2021,8.28E+15,8/18/2020,08/18/2020 - 08/18/2021,,"Waters, Billy",Ryan-Braun,Insurance,33499,Middleburg,FL,Federated National Ins Co,,,Renewed,HOME,Homeowners,3483 Talisman Dr,Direct bill,1418,1418,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Patterson, David ",(923)2341280 Ext:,,davidsp14@hotmail.com,,,,,,,,,387a3e6d-cf62-4beb-bd72-d25ed661aba3
8/18/2021,70170270679,8/18/2020,08/18/2020 - 08/18/2021,,"Armstrong, Graham","Braun, Bartell and Bergstrom",Insurance,19645,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,3347 Altamont Ave,Direct bill,2395,2422,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Henry, Mary ",(238)7053051 Ext:,,,,P,,,,,,,a3a07e90-0e26-4681-83d4-a8845893aa6a
8/18/2021,5563044688,8/18/2020,08/18/2020 - 08/18/2021,"MD-1, LLC DBA: Window Genie of Jacksonville Beaches","Goyette, Alita","Murray, Heaney and Rodriguez",Insurance,35342,Jacksonville,FL,AmGUARD,,,Renewed,AUTOB,Business Auto,,Direct bill,0,2883,"Ellis, Janet",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,AUTOB,"Malesevic, Dragan ",,,dmalesevic@windowgenie.com,(904)7551554 Ext:,C,,,,,,,3c6c3648-fff4-4ac6-b0a8-dfac74109931
8/18/2021,9969017564,8/18/2020,08/18/2020 - 08/18/2021,"MD-1, LLC DBA: Window Genie of Jacksonville Beaches","Goyette, Alita","Collins, Reichel and Pollich",Insurance,35342,Jacksonville,FL,"Technology Insurance Company, Inc.",,,Renewed,WORK,Workers Compensation,,Direct bill,2799,2799,"Ellis, Janet",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,WORK,"Malesevic, Dragan ",,,dmalesevic@windowgenie.com,(904)7551554 Ext:,C,,,,,,,dcb654b5-6fa1-4bdc-a89d-1ab05c6442f3
8/18/2021,9.07E+13,8/18/2020,08/18/2020 - 08/18/2021,,"Quitzon, Emory","Braun, Bartell and Bergstrom",Insurance,33904,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,10815 Hampton Rd,Direct bill,1674,1701,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Commercial,Business Unit,HOME,"Spraggins, Bryce and Patricia ",,,patriciaspraggins@gmail.com,(904)3277049 Ext:,P,,,,,,,d59e316f-a1ab-493e-8d33-c564571a73da
8/18/2021,437835271,2/18/2021,02/18/2021 - 08/18/2021,,"Fisher, Georgie",Dach-Mosciski,Insurance,14527,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,165,165,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Shedrick, Michael ",,,,(904)4406496 Ext:,P,,,,,,,06d47322-7f17-46c3-9398-8a8a426292cd
8/18/2021,65491008988,8/18/2020,08/18/2020 - 08/18/2021,,"Mayer, Lon",Leuschke-Graham,Insurance,6676,Jacksonville,FL,Olympus Insurance Co,,,Renewed,HOME,Homeowners,9024 Berens St,Direct bill,1276,1303,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Lewis, Andra & Nadine ",(937)6274624 Ext:,,nadinelewis9914@gmail.com,(904)3046677 Ext: Nadine,P,,,,,,,388ff7f9-1413-4e1d-a7e0-b38dfaaa8420
8/18/2021,7.85E+13,8/18/2020,08/18/2020 - 08/18/2021,"Horn of Salvation Ministries, Inc. ","Lindgren, Emery",Parker-Daniel,Brokerage,31550,Jacksonville,FL,Hudson Specialty Insurance Co,,,Active,P,Package,,Agency bill,1568.5,0,"Travis, Tina",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Business Unit,"PROP,CGL","Burgin, Aaron ",,(904)3846748 Ext:,hornofsalvation@comcast.net,(904)8646673 Ext:,C,,,,,,,2e08f2c8-8fde-4751-bdbf-9fc61f3b634a
8/18/2021,1314678094,4/18/2021,04/18/2021 - 08/18/2021,DBA: Sunshine Trifecta LLC,"Hauck, Zachary",Breitenberg and Sons,Brokerage,3249,Jacksonville,FL,AXA Convex,,,Active,DFIRE,Dwelling Fire,1743 W 2nd St,Agency bill,391.55,0,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Connell, John ",,(904)7710268 Ext:,jdateknician@aol.com,(904)9455118 Ext:,P,,,,,,,ec898ffe-55ed-425e-a31a-4a7919eba695
8/19/2021,54045144,2/19/2021,02/19/2021 - 08/19/2021,,"Weimann, Johnie",Dach-Mosciski,Insurance,30083,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1379,1379,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"JOHNSON, PATRICIA B & WILLIAM ",,,,(904)2106759 Ext: Patricia,P,,,,,,,3e6411e1-2f23-4f2a-b099-27265d5396ac
8/19/2021,11040410212,5/19/2021,05/19/2021 - 08/19/2021,,"Rolfson, Willene",Breitenberg and Sons,Brokerage,27628,Jacksonville,FL,Lloyds of London,,,Renewed,BUILP,Installation/Builder Risk (P),3605 & 3607 Park St 3mo VAC,Agency bill,476.6,476.6,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,BUILP,"Seashole, Michael",(504)4041046 Ext:,,,,P,,,,,,,8b9297a3-bb95-46a4-b720-1485d375d225
8/19/2021,38725330,2/19/2021,02/19/2021 - 08/19/2021,,"Littel, Lavelle",Dach-Mosciski,Insurance,8946,Orange Park,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1742,1742,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"SAMUELS, ROSE M",(472)8901892 Ext:,(904)3087359 Ext:,,,P,,,,,,,3cc20c95-5046-4d63-b609-f789cbfa9862
8/19/2021,5456123,2/19/2021,02/19/2021 - 08/19/2021,,"O'Kon, Prince",Dach-Mosciski,Insurance,8393,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,952.98,895,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Jackson, Bobby ",(756)4270856 Ext:,(904)7272436 Ext:,,(904)3079386 Ext:,P,,,,,,,dedab140-d1ef-4b0d-9a43-fcae9a1494c2
8/19/2021,2614076081,8/19/2020,08/19/2020 - 08/19/2021,"MD-1, LLC DBA: Window Genie of Jacksonville Beaches","Goyette, Alita","Huel, Feil and Skiles",Insurance,35342,Jacksonville,FL,Nationwide Insurance,,,Renewed,BONDS,Bonds,BOND,Direct bill,121,121,"Ellis, Janet",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,BONDS,"Malesevic, Dragan ",,,dmalesevic@windowgenie.com,(904)7551554 Ext:,C,,,,,,,3ea6a972-7afd-4f21-aea9-ecf84e6dd088
8/19/2021,16563065883,2/19/2021,02/19/2021 - 08/19/2021,,"Barton, Stephnie",Lind Inc,Insurance,35186,Jacksonville,FL,Direct General Ins Co,,,Renewed,AUTOP,Private Passenger Auto,UM-2/19/20 (App),Direct bill,954,1064,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Price, Marie ",,,marie_price@ymail.com,(904)5254348 Ext:,P,,,,,,,f2277a62-789f-476e-b3b7-73253e03c289
8/19/2021,6.37E+15,8/19/2020,08/19/2020 - 08/19/2021,Clay County Chamber of Commerce Inc DBA: & Clay Co Chamber of Commerce Foundation Inc,,"Huel, Feil and Skiles",Insurance,34246,Fleming Island,FL,Allied Insurance Company of America,,,Renewed,B,BOP,,Direct bill,0,787.63,"Ellis, Janet",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,"BOPPR,BOPGL",Wendell Chindra,,(904)2642651 Ext:,wchindra@claychamber.com,,,,,,,,,e1403f9d-9360-4d39-a27b-3d0cc7ce1757
8/19/2021,9.65E+14,8/19/2020,08/19/2020 - 08/19/2021,Clay County Chamber of Commerce Inc DBA: & Clay Co Chamber of Commerce Foundation Inc,,"Huel, Feil and Skiles",Insurance,34246,Fleming Island,FL,Allied Property & Casualty Insurance Company,,,Renewed,CUMBR,Umbrella(C),,Direct bill,350,350,"Ellis, Janet","Travis, Tina",,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,CUMBR,Wendell Chindra,,(904)2642651 Ext:,wchindra@claychamber.com,,,,,,,,,8d821155-ae1c-4b74-9c8d-9eb964dccdbf
8/19/2021,6.13E+11,2/19/2021,02/19/2021 - 08/19/2021,,"Cole, Freddie",Schiller Group,Insurance,17620,JACKSONVILLE,FL,Security National Ins Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1136,1161,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,800 Broward Rd #D203 Jax Fl 32218,,,,,P,,,,,,,262cbafe-d5d0-4099-8ac9-291ecc032a6e
8/19/2021,682716162,2/19/2021,02/19/2021 - 08/19/2021,,"Homenick, Linwood",Dach-Mosciski,Insurance,33218,Merritt Island,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,UM 3.12.20,Direct bill,367.85,367,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Garrett, Leta ",(093)4154488 Ext:,,leta.mae.garrett5@gmail.com,,P,,,,,,,146be806-b982-4552-828a-1df939e0a160
8/20/2021,21947354101,8/20/2020,08/20/2020 - 08/20/2021,,"Daniel, Fae","Braun, Bartell and Bergstrom",Insurance,12584,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,10558 Dove Lane,Direct bill,1380,1380,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Allen, Deborah P.",(902)1827284 Ext:,,,(904)9454784 Ext:,P,,,,,,,d4e5e9ec-6298-4d89-97c9-3ecffa9ee665
8/20/2021,677672531,8/20/2020,08/20/2020 - 08/20/2021,,"Kautzer, Denna","Daniel, Nikolaus and Hermann",Insurance,34912,JACKSONVILLE,FL,Stillwater Insurance Company,,,Renewed,HOME,Homeowners,7435 Plantation Club Dr,Direct bill,1711.18,1671,"Unverferth, Adrienne",Agency,,Erwin Insurance LLC,Jacksonville,Personal,Private Client,HOME,DP Location: 7975 Le Mans Dr 32210,,,,,P,,,,,,,eed3c191-604b-425e-9072-68c5683f584c
8/20/2021,2.10E+11,8/20/2020,08/20/2020 - 08/20/2021,,"Hickle, Willard","Huel, Feil and Skiles",Insurance,35351,Macclenny,FL,Nationwide Insurance,,,Renewed,HOME,Homeowners,,Direct bill,1549.88,1549.88,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Private Client,HOME,"McKnight, Robert ",,,rmlsnm@aol.com,(803)9177324 Ext:,P,,,,,,,cc4728a2-84d4-450b-8dc5-13317a9bec64
8/20/2021,85784835,8/20/2020,08/20/2020 - 08/20/2021,,"Bradtke, Esmeralda",Dach-Mosciski,Insurance,15990,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,BOAT,Watercraft (small boat),Boat,Direct bill,0,131,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,BOAT,"Tooke, Milton & Jeanette ",(407)0048131 Ext:,,tookem@bellsouth.net,,P,,,,,,,b08de20d-514f-45a2-b840-bc12bfa09e2c
8/20/2021,17833253658,8/20/2020,08/20/2020 - 08/20/2021,,"Bradtke, Esmeralda","Braun, Bartell and Bergstrom",Insurance,15990,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,11592 Mandarin Rd 32223,Direct bill,1615,1642,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Tooke, Milton & Jeanette ",(407)0048131 Ext:,,tookem@bellsouth.net,,P,,,,,,,edea47ec-2d19-4ed5-a80f-5db7a2dc68ae
8/20/2021,3.18E+13,2/20/2021,02/20/2021 - 08/20/2021,,"Murphy, Guadalupe","Bashirian, Simonis and Cremin",Insurance,6289,Jacksonville,FL,Mercury Indemnity of America,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,789,789,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Thomas, Kenneth & Cindy ",,,,(904)6737879 Ext: cindy,P,,,,,,,8f21fda8-bda1-4dc6-8ed0-2214bfe5fdde
8/20/2021,337430070,8/20/2020,08/20/2020 - 08/20/2021,,"Gutkowski, Dwain",Jenkins-Fay,Insurance,23792,JACKSONVILLE,FL,ASI Preferred,,Mortgagee Bill,Renewed,HOME,Homeowners,3107 Garden Brook Rd,Direct bill,1043.65,1349,"Unverferth, Adrienne",Agency,,Erwin Insurance LLC,Jacksonville,Personal,Private Client,HOME,"Barlow, Bernadine ",,(904)5272411 Ext:,2msbernie@att.net,(904)7161621 Ext:,P,,,,,,,08d2ef45-3f0f-4b55-b278-22665661143c
8/20/2021,1.27E+11,8/20/2020,08/20/2020 - 08/20/2021,,"Thiel, Josiah",Breitenberg and Sons,Brokerage,31357,Jacksonville,FL,Lloyds of London,,,Renewed,DFIRE,Dwelling Fire,529 W 24th St,Agency bill,1212.65,1212.65,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Bartley, George",,,,(904)4164774 Ext:,,,,,,,,44e27808-c0ec-4588-abfa-2b558af524a5
8/20/2021,822620365,2/20/2021,02/20/2021 - 08/20/2021,,"Bergnaum, Tonie",Dach-Mosciski,Insurance,28682,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,646,646,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Maxey, Leonard ",,,,(904)5715918 Ext:,P,,,,,,,0fdde8fd-e4c7-464a-b272-483a04e8a61e
8/20/2021,68926839,2/20/2021,02/20/2021 - 08/20/2021,,"Borer, Norine",Dach-Mosciski,Insurance,30606,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1214,1214,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Jackson, Robert Lee",(286)5732261 Ext:,,,(904)5371353 Ext: Nikki,P,,,,,,,78d0522e-e90d-4a2b-b436-07ada1188436
8/20/2021,52700193,2/20/2021,02/20/2021 - 08/20/2021,,"Nicolas, Edith",Dach-Mosciski,Insurance,34678,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1316,1316,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Carroll, Ervin & Elizabeth ",,,,(904)2001976 Ext:,P,,,,,,,9d1ba0c5-10cf-4c5e-b5ea-5d09c7c442d3
8/20/2021,652461546,2/20/2021,02/20/2021 - 08/20/2021,,"Lynch, Siu",Dach-Mosciski,Insurance,8311,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1640,1640,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Chatman, Pier L",(291)6381559 Ext:,,,(904)8945328 Ext: sister,P,,,,,,,cc7f906b-4eb8-477e-93ab-ef15ee220a75
8/20/2021,56677037348,8/20/2020,08/20/2020 - 08/20/2021,,"Lesch, Jarrod","Braun, Bartell and Bergstrom",Insurance,20378,Jacksonville,FL,Universal P&C Ins Co,,,Active,HOME,Homeowners,2227 W 26th St,Direct bill,1711,1738,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,Brenda (Granddaughter),,,,(904)3289832 Ext:,P,,,,,,,456e3efc-9e39-41ef-bb72-f884df0a920d
8/20/2021,4.73E+11,8/20/2020,08/20/2020 - 08/20/2021,,"Ledner, Araceli",Breitenberg and Sons,Brokerage,29631,Jacksonville,FL,XL Catlin / Convex,,Mortgagee Bill,Renewed,HOME,Homeowners,1656 Winthrope St.,Agency bill,911.3,0,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Sharpe, Gregory ",(368)8081441 Ext:,,,,P,,,,,,,0968eb99-c24f-4382-8034-6f3a878b2f52
8/20/2021,63428750381,2/20/2021,02/20/2021 - 08/20/2021,,"Blanda, Mohamed",Lind Inc,Insurance,2188,Jacksonville,FL,Integon Preferred,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1863,1863,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Crawford, Mary",,(904)7650083 Ext:,crawford_3@bellsouth.net,,P,,,,,,,97b10c29-6f70-4c54-a70f-57079b023ed7
8/20/2021,34830334,2/20/2021,02/20/2021 - 08/20/2021,,"King, Javier",Dach-Mosciski,Insurance,28681,Yulee,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1093.93,1191,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Jones, Mathew ",(653)8844028 Ext:,,mjones@imobile3.com,(904)3223038 Ext:,P,,,,,,,8b39bab5-8799-44c2-92bc-093a0b233193
